log_Teff,LogL_lsun,Age_gyr,Step,Log_g,Mass_msun,feh,Mass_input,Metallicity_input,Z_used,Age_input
3.540069689297523,-1.9587707488719273,0.5000000000000001,275.5854631686596,4.988955594085419,0.3,0.02316131740339246,0.3,0.0,0.022917651,0.5000000000000001
3.5417948114461653,-1.9329881648601943,0.5000000000000001,275.30614077110744,4.982567374702731,0.30999999999999994,0.02315693242164954,0.31,0.0,0.022917651,0.5000000000000001
3.543512956384945,-1.9072737740642662,0.5000000000000001,275.0710800467158,4.976219439436334,0.32,0.023152287577708937,0.32,0.0,0.022917651,0.5000000000000001
3.545221353061132,-1.8816546599459472,0.5000000000000001,274.8978598604824,4.969927787433826,0.33,0.02314727966529387,0.33,0.0,0.022917651,0.5000000000000001
3.5469155391247895,-1.8561744362130457,0.5000000000000001,274.81478824360323,4.963718182836939,0.34,0.023141742486728695,0.34,0.0,0.022917651,0.5000000000000001
3.5485878382456453,-1.8309081290804963,0.5000000000000001,274.8705619141414,4.9576349462534,0.35000000000000003,0.02313539014147527,0.35000000000000003,0.0,0.022917651,0.5000000000000001
3.5502238311163166,-1.8059966686563864,0.5000000000000001,275.1566533493659,4.951761330024309,0.36,0.023127685590662864,0.36,0.0,0.022917651,0.5000000000000001
3.551793496963785,-1.7815873558307151,0.5000000000000001,275.8402887059746,4.946124551079469,0.37,0.02311690534773951,0.37,0.0,0.022917651,0.5000000000000001
3.5532535294958913,-1.7557028209587104,0.5000000000000001,277.01477581788237,4.93857401900935,0.38,0.023091881996620378,0.38,0.0,0.022917651,0.5000000000000001
3.554622937455176,-1.7280241622964374,0.5000000000000001,279.23568601124185,4.928866868065277,0.39,0.023045120119922744,0.39,0.0,0.022917651,0.5000000000000001
3.5559358088785955,-1.6967034156541225,0.5000000000000001,282.3634567918539,4.9152914793575615,0.4000000000000001,0.022939148341710524,0.4,0.0,0.022917651,0.5000000000000001
3.558117015038984,-1.6705870795591746,0.5000000000000001,281.90725078687035,4.907590970605705,0.41000000000000003,0.022937471726813978,0.41000000000000003,0.0,0.022917651,0.5000000000000001
