log_Teff,LogL_lsun,Age_gyr,Step,Log_g,Mass_msun,feh,Mass_input,Metallicity_input,Z_used,Age_input
3.540017586338896,-1.959791130308346,0.30000000000000004,273.71401876775883,4.9897675565629385,0.3,0.02303735223795472,0.3,0.0,0.022917651,0.30000000000000004
3.5417611478335713,-1.9338283255023274,0.30000000000000004,273.3177217738453,4.983272874457394,0.30999999999999994,0.023033654019126833,0.31,0.0,0.022917651,0.30000000000000004
3.543502043562927,-1.9078915751096541,0.30000000000000004,272.938335727953,4.976793583604554,0.32,0.02302985651539163,0.32,0.0,0.022917651,0.30000000000000004
3.545239214797698,-1.8819912268416097,0.30000000000000004,272.58257694356524,4.970335796759177,0.33,0.02302592029498212,0.33,0.0,0.022917651,0.30000000000000004
3.5469709566188774,-1.8561439440796956,0.30000000000000004,272.2612610001656,4.963909357563194,0.34,0.02302178185916333,0.34,0.0,0.022917651,0.30000000000000004
3.5486943361499397,-1.8303783919043384,0.30000000000000004,271.9929933324147,4.957531199481607,0.35000000000000003,0.023017331974623575,0.35000000000000003,0.0,0.022917651,0.30000000000000004
3.5504038442417656,-1.8047484151334663,0.30000000000000004,271.8127226035241,4.951233130530528,0.36,0.023012365456249417,0.36,0.0,0.022917651,0.30000000000000004
3.5520877706713465,-1.7793684660740245,0.30000000000000004,271.79473553751325,4.9450827616883855,0.37,0.023006446163470827,0.37,0.0,0.022917651,0.30000000000000004
3.5537160626676934,-1.7545322717512788,0.30000000000000004,272.12967939213627,4.93925360777632,0.38,0.022998454797990998,0.38,0.0,0.022917651,0.30000000000000004
3.5551812953300312,-1.7312897718381566,0.30000000000000004,273.49903085231944,4.934365904860089,0.39,0.022984390380715092,0.39,0.0,0.022917651,0.30000000000000004
3.556302645826045,-1.705199054824184,0.30000000000000004,277.26911726246465,4.925254463901537,0.4000000000000001,0.02293176459019748,0.4,0.0,0.022917651,0.30000000000000004
3.558536648801447,-1.6778519720187939,0.30000000000000004,277.2040232920067,4.916534394710058,0.41000000000000003,0.022931469210178725,0.41000000000000003,0.0,0.022917651,0.30000000000000004
3.560761807735013,-1.650548196480533,0.30000000000000004,277.1359332050552,4.907822256610448,0.42,0.022931126546151783,0.42,0.0,0.022917651,0.30000000000000004
3.5629781695558225,-1.6232874984083479,0.30000000000000004,277.0648628998828,4.899118007518012,0.42999999999999994,0.02293073684901947,0.43,0.0,0.022917651,0.30000000000000004
3.565185780861514,-1.5960696496241689,0.30000000000000004,276.99082816247915,4.890421605645276,0.44,0.02293030036791258,0.44,0.0,0.022917651,0.30000000000000004
3.5673846879212077,-1.5688944235586095,0.30000000000000004,276.91384466754084,4.881733009499374,0.45000000000000007,0.022929817350205495,0.45,0.0,0.022917651,0.30000000000000004
3.5695749366783938,-1.5417615952368133,0.30000000000000004,276.83392797945066,4.8730521778794555,0.46,0.022929288041531656,0.46,0.0,0.022917651,0.30000000000000004
3.5717565727537943,-1.5146709412644512,0.30000000000000004,276.751093553246,4.864379069874121,0.47000000000000003,0.022928712685798838,0.47000000000000003,0.0,0.022917651,0.30000000000000004
3.573956791830988,-1.4876709805574087,0.30000000000000004,276.5726143798691,4.8558709862873455,0.48000000000000004,0.02292807322412025,0.48,0.0,0.022917651,0.30000000000000004
3.576155201397963,-1.4606974781319502,0.30000000000000004,276.3870287219741,4.847382122868023,0.49,0.02292740529312898,0.49,0.0,0.022917651,0.30000000000000004
3.578351918691251,-1.4337466563333363,0.30000000000000004,276.19573647911653,4.838909170921343,0.5,0.022926712785063072,0.5,0.0,0.022917651,0.30000000000000004
3.5813360954510784,-1.4052383271441886,0.30000000000000004,277.1417600351048,4.830255674095549,0.51,0.022926642240962778,0.51,0.0,0.022917651,0.30000000000000004
3.584315233661783,-1.3767194224979502,0.30000000000000004,278.0989959506209,4.821571447495744,0.52,0.022926575980303315,0.52,0.0,0.022917651,0.30000000000000004
3.5872906522031736,-1.3481927106035811,0.30000000000000004,279.0645093024884,4.81286453488165,0.5300000000000001,0.022926512881860393,0.53,0.0,0.022917651,0.30000000000000004
3.59026324659175,-1.3196600710689004,0.30000000000000004,280.03630728430176,4.804140397948488,0.54,0.02292645218432519,0.54,0.0,0.022917651,0.30000000000000004
3.5932336462365275,-1.291122824966274,0.30000000000000004,281.01298926266986,4.795402875419725,0.5500000000000002,0.022926393352615836,0.55,0.0,0.022917651,0.30000000000000004
3.596202306447869,-1.2625819279508133,0.30000000000000004,281.9935420285558,4.78665474420281,0.56,0.022926335999657602,0.56,0.0,0.022917651,0.30000000000000004
3.5991727950749395,-1.2340383130167452,0.30000000000000004,282.9673086199457,4.777911208740098,0.5700000000000001,0.022926279744906203,0.5700000000000001,0.0,0.022917651,0.30000000000000004
3.602150948614141,-1.2054911795266756,0.30000000000000004,283.9161350717464,4.769194814526155,0.5800000000000001,0.022926224266824488,0.58,0.0,0.022917651,0.30000000000000004
3.6051275328295853,-1.176939503586985,0.30000000000000004,284.8682828681718,4.76046760062905,0.59,0.02292616971744135,0.59,0.0,0.022917651,0.30000000000000004
3.608102756542519,-1.1483838896363547,0.30000000000000004,285.82331005623803,4.751731006764261,0.6,0.02292611597317999,0.6,0.0,0.022917651,0.30000000000000004
3.611693978882162,-1.1200828952606552,0.30000000000000004,286.4131313202261,4.744489579843624,0.61,0.02292610538584002,0.61,0.0,0.022917651,0.30000000000000004
3.6152851989425554,-1.0917819079625077,0.30000000000000004,287.0029524303259,4.737248150883467,0.6200000000000001,0.02292609479883722,0.62,0.0,0.022917651,0.30000000000000004
3.6188764168317493,-1.063480927406395,0.30000000000000004,287.5927733938323,4.730006719980476,0.6300000000000001,0.022926084212155612,0.63,0.0,0.022917651,0.30000000000000004
3.62246763265107,-1.0351799532776762,0.30000000000000004,288.1825942175867,4.722765287225316,0.64,0.022926073625780207,0.64,0.0,0.022917651,0.30000000000000004
3.6260588464956363,-1.00687898528099,0.30000000000000004,288.7724149080114,4.7155238527031065,0.65,0.02292606303969693,0.65,0.0,0.022917651,0.30000000000000004
3.6296500584548257,-0.9785780231387987,0.30000000000000004,289.3622354711407,4.708282416493822,0.66,0.02292605245389256,0.66,0.0,0.022917651,0.30000000000000004
3.6332412686127027,-0.9502770665900645,0.30000000000000004,289.9520559126504,4.701040978672683,0.67,0.02292604186835467,0.67,0.0,0.022917651,0.30000000000000004
3.6368324770484075,-0.9219761153890405,0.30000000000000004,290.54187623788397,4.69379953931051,0.68,0.02292603128307154,0.68,0.0,0.022917651,0.30000000000000004
3.64042368383651,-0.8936751693041687,0.30000000000000004,291.1316964518761,4.686558098474028,0.6900000000000001,0.022926020698032144,0.6900000000000001,0.0,0.022917651,0.30000000000000004
3.6440148890473383,-0.865374228117069,0.30000000000000004,291.7215165593752,4.679316656226169,0.7,0.022926010113226078,0.7000000000000001,0.0,0.022917651,0.30000000000000004
3.6478935619475963,-0.8389457379963554,0.30000000000000004,292.8452892095401,4.6742020529191945,0.71,0.022926007787615128,0.71,0.0,0.022917651,0.30000000000000004
3.651789644940252,-0.812527311732034,0.30000000000000004,293.9204212331172,4.669167154983719,0.7200000000000001,0.022926005220821215,0.72,0.0,0.022917651,0.30000000000000004
3.65568367600251,-0.7860996373222006,0.30000000000000004,295.01033246135466,4.664114801134511,0.73,0.022926002595452428,0.73,0.0,0.022917651,0.30000000000000004
3.659575282978674,-0.7596610374438557,0.30000000000000004,296.1177033775844,4.659041825417323,0.7400000000000001,0.022925999900885147,0.74,0.0,0.022917651,0.30000000000000004
3.6634639979256365,-0.7332094030557055,0.30000000000000004,297.24590438216114,4.6539442470078,0.75,0.022925997123761345,0.75,0.0,0.022917651,0.30000000000000004
3.6673492241756533,-0.7067420449485433,0.30000000000000004,298.3992330256793,4.648816990012201,0.76,0.02292599424704842,0.76,0.0,0.022917651,0.30000000000000004
3.6712301888045658,-0.6802554795173186,0.30000000000000004,299.58325636068264,4.643653479111276,0.77,0.022925991248682307,0.77,0.0,0.022917651,0.30000000000000004
