log_Teff,LogL_lsun,Age_gyr,Step,Log_g,Mass_msun,feh,Mass_input,Metallicity_input,Z_used,Age_input
3.5401348179958063,-1.957495272076404,0.7500000000000002,277.92476866978564,4.987940640988518,0.3,0.023316273860189633,0.3,0.0,0.022917651,0.7500000000000002
3.541836890961907,-1.931937964057528,0.7500000000000002,277.7916645176852,4.981685500009402,0.30999999999999994,0.023311030424802922,0.31,0.0,0.022917651,0.7500000000000002
3.543526597412467,-1.9065015227575317,0.7500000000000002,277.7370104451693,4.97550175922606,0.32,0.023305326405605575,0.32,0.0,0.022917651,0.7500000000000002
3.5451990258904242,-1.8812339513263692,0.7500000000000002,277.79196350662886,4.969417775777137,0.33,0.02329897887818355,0.33,0.0,0.022917651,0.7500000000000002
3.5468462672571794,-1.8562125513797334,0.7500000000000002,278.00669729790036,4.963479214429121,0.34,0.023291693271185403,0.34,0.0,0.022917651,0.7500000000000002
3.5484478455808026,-1.8306821600031853,0.7500000000000002,278.18716250978906,4.956849007784749,0.35000000000000003,0.02327841181776869,0.35000000000000003,0.0,0.022917651,0.7500000000000002
3.5499937893570097,-1.8049610067190516,0.7500000000000002,278.7300563817586,4.949805501427039,0.36,0.02326026223885961,0.36,0.0,0.022917651,0.7500000000000002
3.5514952960627655,-1.7786083378665858,0.7500000000000002,279.7363614220905,4.941952731498152,0.37,0.0232329962844396,0.37,0.0,0.022917651,0.7500000000000002
3.552980948351875,-1.750728313330569,0.7500000000000002,281.15420338519027,4.932509190293986,0.38,0.023187866070532703,0.38,0.0,0.022917651,0.7500000000000002
3.5544014210148833,-1.7213096930211038,0.7500000000000002,283.10231862551166,4.921266333417282,0.39,0.023106791629369124,0.39,0.0,0.022917651,0.7500000000000002
3.5557720927362895,-1.691055200691869,0.7500000000000002,285.25654843282274,4.908988398487142,0.4000000000000001,0.022949108923051045,0.4,0.0,0.022917651,0.7500000000000002
3.5579755467670826,-1.6659567001719988,0.7500000000000002,284.4984706683547,4.902394716781565,0.41000000000000003,0.022944404687318506,0.41000000000000003,0.0,0.022917651,0.7500000000000002
3.560151676709839,-1.640269243959606,0.7500000000000002,283.9654949120535,4.895102782395767,0.42,0.022941147077613293,0.42,0.0,0.022917651,0.7500000000000002
3.562330307062243,-1.6143881951264785,0.7500000000000002,283.4421887208905,4.887627256803872,0.42999999999999994,0.022938657546092887,0.43,0.0,0.022917651,0.7500000000000002
3.564503717058098,-1.5882831950178042,0.7500000000000002,283.0099944207738,4.879906898657449,0.44,0.02293662047694766,0.44,0.0,0.022917651,0.7500000000000002
3.5666730575828085,-1.5620330719643067,0.7500000000000002,282.64067057848814,4.87202513977772,0.45000000000000007,0.022934859229930132,0.45,0.0,0.022917651,0.7500000000000002
3.568839735525608,-1.5356879975733966,0.7500000000000002,282.31248174805125,4.864037779295808,0.46,0.022933278448378946,0.46,0.0,0.022917651,0.7500000000000002
3.5710045762720024,-1.5092774062287797,0.7500000000000002,282.0126763057839,4.855977553117951,0.47000000000000003,0.02293182218900855,0.47000000000000003,0.0,0.022917651,0.7500000000000002
3.5731680960046885,-1.4828197057162316,0.7500000000000002,281.73327959322853,4.8478649337485225,0.48000000000000004,0.022930455465796265,0.48,0.0,0.022917651,0.7500000000000002
3.575330634095043,-1.4563269984863925,0.7500000000000002,281.4690485620609,4.839713381115658,0.49,0.02292915527670275,0.49,0.0,0.022917651,0.7500000000000002
