log_Teff,LogL_lsun,Age_gyr,Step,Log_g,Mass_msun,feh,Mass_input,Metallicity_input,Z_used,Age_input
3.5412482050043548,-1.9082675958702755,12.0,330.76265549406617,4.943166499938519,0.3,0.028020775000117945,0.3,0.0,0.022917651,12.0
3.541399943864936,-1.9058203815853483,12.0,330.7194956263644,4.942575628190072,0.301,0.02798743323464248,0.301,0.0,0.022917651,12.0
3.541551728855774,-1.9033733428670376,12.0,330.6738700629804,4.9419851165416215,0.302,0.02795386797272567,0.302,0.0,0.022917651,12.0
3.5417035602557556,-1.9009264807767616,12.0,330.62576389712234,4.941394967170211,0.30299999999999994,0.027920077863180924,0.303,0.0,0.022917651,12.0
3.541855438346023,-1.8984797963845126,12.0,330.5751621015933,4.940805182270475,0.30400000000000005,0.027886061543907874,0.304,0.0,0.022917651,12.0
3.542007363409992,-1.896033290768942,12.0,330.52204952757387,4.940215764054807,0.305,0.02785181764178197,0.305,0.0,0.022917651,12.0
3.5421593357333783,-1.8935869650174495,12.0,330.4664109033884,4.939626714753542,0.30600000000000005,0.027817344772542718,0.306,0.0,0.022917651,12.0
3.5423113556042183,-1.891140820226271,12.0,330.4082308332578,4.93903803661514,0.307,0.02778264154068057,0.307,0.0,0.022917651,12.0
3.542463423312894,-1.8886948575005695,12.0,330.3474937960355,4.938449731906375,0.308,0.027747706539322403,0.308,0.0,0.022917651,12.0
3.5426155391521585,-1.886249077954526,12.0,330.28418414392974,4.937861802912508,0.309,0.027712538350115647,0.309,0.0,0.022917651,12.0
3.542767703417156,-1.8838034827114298,12.0,330.21828610120843,4.937274251937492,0.30999999999999994,0.027677135543110926,0.31,0.0,0.022917651,12.0
3.54291991640545,-1.8813580729037744,12.0,330.14978376288906,4.936687081304154,0.311,0.027641496676643333,0.311,0.0,0.022917651,12.0
3.543072178417047,-1.8789128496733514,12.0,330.07866109341256,4.936100293354389,0.312,0.027605620297212162,0.312,0.0,0.022917651,12.0
